,ylat,xlong,p_area,p_tech_sec,p_axis,p_azimuth,p_tilt,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
801,35.31510162,-118.810997,400559,c-si,single-axis,180,25.0,20.0,26.5,greenfield,non-agrivoltaic,-0.076569
802,35.2052002,-118.0699997,1763686,c-si,single-axis,180,25.0,62.0,78.0,greenfield,non-agrivoltaic,-0.585364
803,35.3268013,-118.9789963,111509,c-si,single-axis,180,15.0,5.25,7.0,greenfield,non-agrivoltaic,-0.155035
804,34.51190186,-117.9160004,149417,c-si,single-axis,180,0.0,9.5,11.9,greenfield,non-agrivoltaic,0.236274
805,34.59740067,-117.9309998,76700,c-si,single-axis,180,0.0,3.0,3.7,greenfield,non-agrivoltaic,-0.492237
806,34.65510178,-118.0820007,69654,c-si,single-axis,180,20.0,3.0,3.7,greenfield,non-agrivoltaic,-0.379031
807,34.74349976,-117.9729996,74404,c-si,single-axis,180,20.0,3.0,3.0,greenfield,non-agrivoltaic,-0.675959
808,34.74769974,-117.9729996,62822,c-si,fixed-tilt,180,25.0,3.7,5.0,greenfield,non-agrivoltaic,0.235046
809,34.03850174,-117.5660019,45551,c-si,fixed-tilt,180,30.0,3.0,3.2,landfill,non-agrivoltaic,0.0183925
810,35.75920105,-119.3479996,20734,c-si,single-axis,180,0.0,1.0,1.3,greenfield,non-agrivoltaic,-0.156804
811,35.33000183,-118.9929962,17202,c-si,fixed-tilt,180,20.0,1.0,1.5,greenfield,non-agrivoltaic,0.411571
812,34.68809891,-117.9899979,61562,c-si,single-axis,180,0.0,3.0,3.7,greenfield,non-agrivoltaic,-0.21705
813,35.59090042,-119.4049988,36274,c-si,single-axis,180,,1.5,1.9,greenfield,non-agrivoltaic,-0.396212
814,34.11199951,-117.2730026,51904,c-si,single-axis,180,,3.0,3.8,greenfield,non-agrivoltaic,0.0870877
815,37.69200134,-121.7170029,43919,c-si,fixed-tilt,180,0.0,3.3,3.9,greenfield,non-agrivoltaic,0.448705
816,36.62060165,-119.6679993,30334,c-si,combination,202,25.0,2.5,3.3,greenfield,non-agrivoltaic,0.912425
817,34.61560059,-117.9369965,68898,c-si,single-axis,180,0.0,2.0,2.7,greenfield,non-agrivoltaic,-0.702221
818,33.16559982,-115.5490036,1014053,thin-film,single-axis,180,0.0,50.0,66.6,greenfield,non-agrivoltaic,-0.0877161
819,35.12779999,-119.2490005,220387,c-si,single-axis,180,20.0,10.0,11.9,greenfield,non-agrivoltaic,-0.358704
820,36.6169014,-120.1050034,69287,c-si,single-axis,180,20.0,3.0,3.2,greenfield,non-agrivoltaic,-0.539914
821,36.25730133,-119.7969971,42208,c-si,single-axis,180,20.0,1.5,2.0,greenfield,non-agrivoltaic,-0.512083
822,34.10839844,-117.7850037,20750,c-si,single-axis,180,25.0,3.0,3.3,greenfield,non-agrivoltaic,2.0781
823,36.21780014,-119.9069977,49784,c-si,single-axis,180,20.0,2.0,2.5,greenfield,non-agrivoltaic,-0.446372
824,36.26480103,-117.9950027,51897,c-si,fixed-tilt,180,25.0,4.0,6.8,greenfield,non-agrivoltaic,1.42836
825,33.52159882,-117.1819992,19067,c-si,single-axis,180,25.0,3.9,5.0,greenfield,non-agrivoltaic,4.4721498
826,33.24969864,-117.0220032,57927,c-si,single-axis,180,20.0,2.3,3.0,greenfield,non-agrivoltaic,-0.409894
827,33.26940155,-117.0579987,87943,c-si,single-axis,180,25.0,3.0,3.9,greenfield,non-agrivoltaic,-0.582549
828,32.79339981,-115.7809982,91830,c-si,single-axis,180,25.0,2.9,4.0,greenfield,non-agrivoltaic,-0.600833
829,32.79339981,-115.7730026,70589,c-si,single-axis,180,20.0,1.9,2.7,greenfield,non-agrivoltaic,-0.724
830,33.55720139,-116.6419983,60787,c-si,fixed-tilt,180,25.0,3.4,4.6,greenfield,non-agrivoltaic,0.144203
831,33.01929855,-116.8600006,50130,c-si,fixed-tilt,180,35.0,3.7,4.9,greenfield,non-agrivoltaic,0.656241
832,37.84019852,-121.2149963,15105,c-si,fixed-tilt,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,0.385242
833,38.43619919,-121.4660034,74463,c-si,single-axis,180,25.0,3.5,4.2,greenfield,non-agrivoltaic,-0.302843
834,33.04370117,-115.6279984,47624,c-si,fixed-tilt,180,0.0,3.0,4.0,greenfield,non-agrivoltaic,0.337152
835,36.98939896,-120.8779984,73205,c-si,single-axis,180,25.0,3.0,4.1,greenfield,non-agrivoltaic,-0.312047
836,37.05630112,-120.1669998,41495,c-si,single-axis,180,25.0,1.5,2.1,greenfield,non-agrivoltaic,-0.437288
837,35.31959915,-120.6910019,62128,c-si,single-axis,180,0.0,4.5,5.6,greenfield,non-agrivoltaic,0.479713
838,38.32550049,-121.9830017,23533,c-si,single-axis,180,30.0,1.1,1.4,greenfield,non-agrivoltaic,-0.231226
839,36.0644989,-119.560997,46544,c-si,single-axis,180,0.0,5.0,5.9,greenfield,non-agrivoltaic,1.32938
840,32.79040146,-115.862999,20476,c-si,fixed-tilt,180,25.0,1.0,1.1,greenfield,non-agrivoltaic,-0.365072
841,32.83200073,-115.5059967,58947,c-si,single-axis,180,25.0,3.0,3.3,greenfield,non-agrivoltaic,-0.312618
842,38.19480133,-122.663002,16490,c-si,fixed-tilt,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,0.217548
843,36.91630173,-119.9720001,103723,c-si,single-axis,180,25.0,3.9,5.0,greenfield,non-agrivoltaic,-0.493039
844,38.79380035,-121.3820038,13483,c-si,single-axis,190,25.0,1.0,1.0,greenfield,non-agrivoltaic,0.109252
845,37.28689957,-121.814003,21370,c-si,fixed-tilt,180,25.0,2.2,2.7,greenfield,non-agrivoltaic,1.31971
846,33.15840149,-115.5319977,1021608,thin-film,single-axis,180,25.0,20.0,26.0,greenfield,non-agrivoltaic,-1.0209301
847,33.18640137,-115.4290009,544812,c-si,single-axis,180,25.0,30.0,39.0,greenfield,non-agrivoltaic,0.0493257
848,34.82590103,-118.3320007,2455254,thin-film,single-axis,180,25.0,100.0,125.7,greenfield,non-agrivoltaic,-0.423651
849,34.72219849,-118.2809982,1528490,c-si,single-axis,180,25.0,100.0,132.0,greenfield,non-agrivoltaic,0.392097
850,34.73699951,-118.3040009,435161,c-si,single-axis,180,20.0,20.0,25.0,greenfield,non-agrivoltaic,-0.278573
851,34.74509811,-120.5100021,383598,c-si,single-axis,180,20.0,20.6,28.2,greenfield,non-agrivoltaic,0.0941025
852,34.70569992,-118.3010025,56759,c-si,single-axis,180,20.0,3.0,3.8,greenfield,non-agrivoltaic,-0.0581911
853,38.16070175,-122.2139969,57332,c-si,single-axis,180,20.0,3.0,3.9,greenfield,non-agrivoltaic,-0.0332501
854,33.71780014,-116.197998,13519,c-si,fixed-tilt,180,0.0,1.0,1.1,greenfield,non-agrivoltaic,0.276271
855,34.82109833,-118.4980011,863794,c-si,single-axis,180,27.0,20.0,26.5,greenfield,non-agrivoltaic,-0.899637
856,34.90409851,-117.1029968,550484,c-si,single-axis,181,25.0,20.0,26.0,greenfield,non-agrivoltaic,-0.515638
857,37.94520187,-122.3789978,166053,c-si,single-axis,180,10.0,10.5,13.0,landfill,non-agrivoltaic,0.204849
858,32.79320145,-115.8570023,19259,c-si,single-axis,180,30.0,1.0,1.2,greenfield,non-agrivoltaic,-0.165861
859,32.66139984,-115.6060028,2536565,c-si,single-axis,180,30.0,100.0,141.0,greenfield,non-agrivoltaic,-0.321793
860,34.65639877,-118.2819977,1024252,c-si,single-axis,180,39.0,50.0,62.1,greenfield,non-agrivoltaic,-0.20481
861,34.68080139,-118.3190002,375767,c-si,single-axis,180,25.0,20.0,25.0,greenfield,non-agrivoltaic,-0.0679148
862,34.74209976,-118.3030014,2173603,c-si,single-axis,180,25.0,105.0,130.0,greenfield,non-agrivoltaic,-0.223858
863,35.28329849,-118.0100021,2150141,c-si,single-axis,179,25.0,90.0,119.6,greenfield,non-agrivoltaic,-0.320928
864,36.24940109,-119.9000015,1319900,thin-film,single-axis,180,20.0,128.0,172.3,greenfield,non-agrivoltaic,1.41703
865,38.21670151,-122.5429993,13285,c-si,fixed-tilt,180,30.0,0.8,1.1,greenfield,non-agrivoltaic,0.309519
866,33.77019882,-116.9039993,29716,c-si,fixed-tilt,200,0.0,1.7,2.6,greenfield,non-agrivoltaic,0.418433
867,36.71640015,-120.3919983,1018771,thin-film,single-axis,180,20.0,20.0,27.5,greenfield,non-agrivoltaic,-0.985131
868,36.70899963,-120.4140015,1128758,thin-film,single-axis,180,25.0,50.0,65.3,greenfield,non-agrivoltaic,-0.269266
869,36.70909882,-120.3970032,1128450,thin-film,single-axis,180,20.0,50.0,68.9,greenfield,non-agrivoltaic,-0.194891
870,36.20460129,-119.9179993,6121110,c-si,single-axis,180,20.0,250.0,325.0,greenfield,non-agrivoltaic,-0.379605
871,38.70460129,-121.4779968,211374,c-si,single-axis,180,25.0,13.7,16.5,greenfield,non-agrivoltaic,0.199569
872,35.21369934,-119.3949966,60114,c-si,single-axis,180,20.0,3.0,4.1,greenfield,non-agrivoltaic,-0.0290996
873,40.12220001,-122.189003,132592,c-si,fixed-tilt,181,,8.4,10.2,greenfield,non-agrivoltaic,0.173286
874,36.35359955,-119.401001,21156,c-si,single-axis,180,20.0,1.0,1.2,greenfield,non-agrivoltaic,-0.295474
875,36.58499908,-119.4700012,28185,c-si,fixed-tilt,180,0.0,1.4,1.8,greenfield,non-agrivoltaic,-0.129782
876,35.6094017,-119.7009964,741030,c-si,single-axis,179,0.0,29.0,34.0,greenfield,non-agrivoltaic,-0.546935
877,36.23400116,-119.9000015,1154656,c-si,,180,20.0,50.5,67.0,greenfield,non-agrivoltaic,-0.265212
878,38.23749924,-122.276001,38681,c-si,single-axis,180,30.0,2.0,2.8,greenfield,non-agrivoltaic,0.0679458
879,34.84090042,-118.3830032,2265914,c-si,single-axis,180,20.0,192.0,240.0,greenfield,non-agrivoltaic,0.845814
880,33.10150146,-116.0,1502086,c-si,single-axis,180,20.0,75.0,98.0,greenfield,non-agrivoltaic,-0.0977945
881,37.24860001,-121.1090012,668157,c-si,single-axis,180,0.0,40.0,50.3,greenfield,non-agrivoltaic,0.1351
882,37.08760071,-120.1500015,59617,unknown,,180,0.0,2.3,2.6,greenfield,non-agrivoltaic,-0.599605
883,36.54729843,-119.4309998,16233,c-si,fixed-tilt,180,,1.0,1.1,greenfield,non-agrivoltaic,-0.0393198
884,36.73460007,-120.6149979,14322,c-si,fixed-tilt,180,0.0,1.0,1.2,greenfield,non-agrivoltaic,0.332417
885,36.82559967,-120.3180008,97215,c-si,fixed-tilt,180,,5.0,5.7,greenfield,non-agrivoltaic,-0.251131
886,35.7344017,-119.7320023,133457,unknown,,180,0.0,5.0,6.9,greenfield,non-agrivoltaic,-0.411919
887,35.50120163,-119.7490005,121538,unknown,single-axis,180,25.0,5.0,6.8,greenfield,non-agrivoltaic,-0.313381
888,34.13150024,-118.7009964,55226,c-si,single-axis,177,20.0,3.0,4.0,greenfield,non-agrivoltaic,0.0689363
889,32.91070175,-115.512001,46493,c-si,fixed-tilt,180,20.0,3.0,4.2,greenfield,non-agrivoltaic,0.484346
890,38.58369827,-122.8649979,32693,c-si,fixed-tilt,192,,3.0,4.4,greenfield,non-agrivoltaic,1.51087
891,36.64810181,-120.2460022,21515,c-si,single-axis,180,20.0,1.3,1.6,greenfield,non-agrivoltaic,0.113874
892,35.59600067,-120.6900024,30594,c-si,single-axis,180,0.0,1.6,2.4,greenfield,non-agrivoltaic,0.208526
893,33.75999832,-117.1880035,8974,unknown,,180,0.0,3.4,4.1,greenfield,non-agrivoltaic,8.9876099
894,33.79809952,-117.0169983,48657,unknown,,180,25.0,1.3,1.6,greenfield,non-agrivoltaic,-0.848492
895,33.69609833,-117.2180023,49336,unknown,,180,25.0,1.6,1.8,greenfield,non-agrivoltaic,-0.764947
896,38.69850159,-120.8310013,10325,unknown,,180,20.0,1.5,1.9,greenfield,non-agrivoltaic,2.65768
897,33.21070099,-117.177002,12336,unknown,,180,20.0,1.4,2.1,greenfield,non-agrivoltaic,2.3378699
898,32.88529968,-115.5370026,54423,unknown,,180,25.0,3.0,4.2,greenfield,non-agrivoltaic,0.178982
899,38.53910065,-122.8150024,15838,c-si,fixed-tilt,180,35.0,1.5,1.8,greenfield,non-agrivoltaic,1.02521
900,33.94749832,-117.6399994,22786,c-si,single-axis,180,20.0,1.0,1.3,greenfield,non-agrivoltaic,-0.287793
901,32.82550049,-115.7750015,171492,c-si,single-axis,180,,6.0,8.2,greenfield,non-agrivoltaic,-0.502079
902,33.16650009,-115.4960022,168871,c-si,single-axis,180,,6.0,8.2,greenfield,non-agrivoltaic,-0.484862
903,35.47060013,-120.6350021,23468,c-si,single-axis,180,25.0,1.1,1.4,greenfield,non-agrivoltaic,-0.227404
904,38.63830185,-121.0559998,38451,unknown,,180,20.0,1.5,1.9,greenfield,non-agrivoltaic,-0.465009
905,38.042099,-120.935997,91922,unknown,,180,25.0,3.5,5.3,landfill,non-agrivoltaic,-0.273758
906,35.57580185,-119.7870026,31971,unknown,,180,20.0,1.5,2.0,greenfield,non-agrivoltaic,-0.160104
907,33.65999985,-114.7369995,7747330,c-si,single-axis,181,20.0,137.4,154.0,greenfield,non-agrivoltaic,-1.1502
908,33.21229935,-117.302002,25951,c-si,single-axis,180,25.0,4.5,4.8,greenfield,non-agrivoltaic,2.67959
909,34.83010101,-118.3710022,2211272,c-si,single-axis,180,20.0,54.0,67.4,greenfield,non-agrivoltaic,-0.90424
910,36.21220016,-119.8740005,6072709,c-si,single-axis,179,20.0,150.0,211.0,greenfield,non-agrivoltaic,-0.805287
911,38.15599823,-122.5660019,37218,unknown,,180,25.0,3.0,3.6,greenfield,non-agrivoltaic,0.632614
912,37.68799973,-105.8850021,605150,c-si,single-axis,177,25.0,19.0,20.0,greenfield,non-agrivoltaic,-0.844632
913,37.59880066,-105.9499969,704702,cpv,dual-axis,180,20.0,30.0,36.7,greenfield,non-agrivoltaic,-0.40318
914,38.95700073,-104.8069992,117031,c-si,single-axis,180,25.0,5.2,6.0,greenfield,non-agrivoltaic,-0.421977
915,37.69419861,-105.9199982,633315,c-si,single-axis,180,0.0,30.4,35.1,greenfield,non-agrivoltaic,-0.325605
916,37.69449997,-105.9830017,919214,c-si,single-axis,180,20.0,52.0,58.0,greenfield,non-agrivoltaic,-0.147561
917,40.08359909,-104.7460022,392592,thin-film,single-axis,180,25.0,13.0,18.1,greenfield,non-agrivoltaic,-0.54179
918,38.60179901,-104.6940002,266215,c-si,single-axis,181,10.0,10.0,13.9,greenfield,non-agrivoltaic,-0.400055
919,40.86520004,-105.0130005,611223,c-si,single-axis,180,25.0,32.4,36.3,greenfield,non-agrivoltaic,-0.233588
920,40.22919846,-105.0299988,193358,thin-film,single-axis,180,25.0,6.5,8.5,greenfield,non-agrivoltaic,-0.591527
921,37.3716011,-104.4779968,862554,c-si,single-axis,180,30.0,30.0,37.9,greenfield,non-agrivoltaic,-0.592006
922,39.69100189,-104.0139999,1446089,c-si,single-axis,181,30.0,50.0,67.6,greenfield,non-agrivoltaic,-0.526875
923,38.97230148,-104.2529984,869319,c-si,single-axis,181,30.0,39.5,47.3,greenfield,non-agrivoltaic,-0.349088
924,38.72330093,-104.7829971,31332,c-si,fixed-tilt,180,26.0,1.5,2.0,greenfield,non-agrivoltaic,-0.130507
925,39.98270035,-104.9410019,32933,c-si,fixed-tilt,180,25.0,1.8,2.3,greenfield,non-agrivoltaic,0.0088308
926,38.27249908,-108.7839966,21553,c-si,fixed-tilt,180,,1.0,1.1,greenfield,non-agrivoltaic,-0.427348
927,39.52289963,-107.8130035,35845,c-si,single-axis,180,0.0,1.3,2.2,contaminated,non-agrivoltaic,-0.18751
928,39.79159927,-104.4369965,342547,c-si,single-axis,180,0.0,12.83,16.0,greenfield,non-agrivoltaic,-0.527753
929,40.59120178,-105.1460037,37465,c-si,fixed-tilt,180,16.0,1.9,2.0,greenfield,non-agrivoltaic,-0.372919
930,40.59280014,-105.1480026,65846,c-si,single-axis,180,25.0,3.0,3.3,greenfield,non-agrivoltaic,-0.448691
931,39.9029007,-104.6589966,83625,c-si,fixed-tilt,180,,3.4,4.5,greenfield,non-agrivoltaic,-0.362978
932,40.04800034,-105.1809998,24632,c-si,fixed-tilt,180,,0.9,1.0,greenfield,non-agrivoltaic,-0.669529
933,38.31489944,-104.572998,88454,c-si,single-axis,180,,1.0,1.2,greenfield,non-agrivoltaic,-1.29662
934,40.63190079,-103.1959991,46615,c-si,single-axis,180,0.0,1.6,2.0,greenfield,non-agrivoltaic,-0.616008
935,39.06760025,-108.5090027,32529,c-si,single-axis,135,0.0,1.6,2.0,greenfield,non-agrivoltaic,-0.184999
936,39.52600098,-107.6959991,17419,c-si,single-axis,180,10.0,1.0,1.1,greenfield,non-agrivoltaic,-0.146353
937,39.89889908,-104.6650009,63268,c-si,fixed-tilt,180,,1.5,2.0,greenfield,non-agrivoltaic,-0.877994
938,39.41260147,-107.1579971,41125,c-si,fixed-tilt,180,,1.5,1.8,greenfield,non-agrivoltaic,-0.595956
939,39.90209961,-104.6729965,68700,c-si,fixed-tilt,180,30.0,1.5,1.6,greenfield,non-agrivoltaic,-1.07105
940,38.77320099,-104.7460022,78572,c-si,single-axis,180,25.0,2.0,2.5,greenfield,non-agrivoltaic,-0.873206
941,39.78630066,-104.586998,60588,c-si,single-axis,180,25.0,1.2,1.5,greenfield,non-agrivoltaic,-1.0369999
942,40.41989899,-104.8939972,139934,thin-film,single-axis,180,25.0,4.0,5.5,greenfield,non-agrivoltaic,-0.699533
943,39.85969925,-105.151001,30455,c-si,single-axis,180,25.0,1.2,1.5,greenfield,non-agrivoltaic,-0.468734
944,40.5802002,-104.8949966,116167,thin-film,single-axis,180,20.0,2.0,2.7,greenfield,non-agrivoltaic,-1.07215
945,40.23130035,-104.788002,44352,thin-film,single-axis,180,25.0,1.5,2.0,greenfield,non-agrivoltaic,-0.565222
946,40.61349869,-103.1500015,41687,c-si,single-axis,180,15.0,1.7,2.0,greenfield,non-agrivoltaic,-0.498345
947,37.19060135,-105.9850006,41143,c-si,single-axis,180,22.0,1.5,2.0,greenfield,non-agrivoltaic,-0.483629
948,39.78490067,-104.5849991,39604,c-si,single-axis,180,22.0,1.5,2.0,greenfield,non-agrivoltaic,-0.439806
949,39.7655983,-104.5910034,45954,thin-film,single-axis,180,22.0,1.8,2.0,greenfield,non-agrivoltaic,-0.601691
950,40.38570023,-104.5490036,54159,thin-film,single-axis,180,22.0,3.5,4.7,greenfield,non-agrivoltaic,0.401882
951,40.50049973,-105.1320038,27570,c-si,single-axis,180,32.0,1.5,1.9,landfill,non-agrivoltaic,-0.0125881
952,37.07109833,-106.0049973,11766,c-si,single-axis,180,35.0,1.2,1.5,greenfield,non-agrivoltaic,1.34618
953,39.75999832,-104.6210022,33957,c-si,single-axis,180,0.0,1.6,2.0,greenfield,non-agrivoltaic,-0.244981
954,37.76959991,-106.2129974,64374,c-si,single-axis,180,0.0,2.7,3.1,greenfield,non-agrivoltaic,-0.494181
955,37.38550186,-102.4670029,112581,c-si,single-axis,180,25.0,4.0,5.0,greenfield,non-agrivoltaic,-0.581028
956,39.63669968,-104.6579971,86256,c-si,single-axis,180,0.0,1.5,1.9,greenfield,non-agrivoltaic,-1.10033
957,39.76169968,-104.4589996,1033880,c-si,single-axis,180,25.0,80.0,99.9,greenfield,non-agrivoltaic,0.630269
958,40.42630005,-104.6439972,32851,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,-0.19898
959,37.45740128,-105.8830032,33878,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,-0.241795
960,39.6391983,-104.5559998,23503,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,0.362769
961,39.14590073,-108.3199997,32288,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,-0.174352
962,39.6405983,-104.5550003,15386,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,1.40423
963,39.64030075,-104.5589981,33356,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,-0.220362
964,40.23789978,-104.7799988,31011,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,-0.115179
965,39.8044014,-104.6169968,74441,c-si,single-axis,180,15.0,1.5,2.0,greenfield,non-agrivoltaic,-0.988064
966,38.63240051,-104.6620026,817086,c-si,single-axis,180,0.0,60.0,81.5,greenfield,non-agrivoltaic,0.702612
967,40.28829956,-104.7850037,40947,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,-0.478231
968,39.04769897,-108.4189987,27287,c-si,fixed-tilt,180,25.0,1.5,2.0,greenfield,non-agrivoltaic,0.0890107
969,39.11050034,-108.6529999,32663,c-si,single-axis,180,0.0,1.5,2.0,greenfield,non-agrivoltaic,-0.19085
970,39.9598999,-105.8470001,21977,c-si,single-axis,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,-0.239072
971,40.81280136,-106.2890015,21593,c-si,single-axis,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,-0.214668
972,39.77679825,-104.586998,35301,c-si,single-axis,180,25.0,1.5,1.9,greenfield,non-agrivoltaic,-0.362719
973,39.76739883,-104.5899963,36949,c-si,single-axis,180,20.0,1.5,1.9,greenfield,non-agrivoltaic,-0.41841
974,40.28020096,-103.6179962,33620,c-si,single-axis,180,25.0,1.5,2.0,greenfield,non-agrivoltaic,-0.231285
975,40.38769913,-104.5510025,62551,c-si,single-axis,60,25.0,1.0,1.2,greenfield,non-agrivoltaic,-1.16629
976,38.53649902,-106.0770035,30876,c-si,single-axis,180,0.0,3.0,4.0,greenfield,non-agrivoltaic,1.39407
977,40.22829819,-104.7750015,34405,thin-film,single-axis,180,0.0,1.3,1.6,greenfield,non-agrivoltaic,-0.532487
978,38.19260025,-104.598999,7051041,unknown,single-axis,180,32.0,240.0,300.0,greenfield,non-agrivoltaic,-0.624307
979,40.45619965,-104.5790024,41573,thin-film,single-axis,180,25.0,1.6,2.0,greenfield,non-agrivoltaic,-0.495293
980,37.5719986,-106.1009979,42773,thin-film,single-axis,180,25.0,1.6,2.0,greenfield,non-agrivoltaic,-0.526604
981,38.46590042,-105.2129974,33999,c-si,single-axis,180,32.0,1.8,2.0,greenfield,non-agrivoltaic,-0.246669
982,40.12269974,-105.1299973,18000,c-si,single-axis,180,32.0,1.0,1.2,greenfield,agrivoltaic,-0.064758
983,37.39379883,-105.9069977,42564,c-si,fixed-tilt,180,,1.6,2.0,greenfield,non-agrivoltaic,-0.521277
984,37.45240021,-105.8600006,41696,unknown,,180,32.0,1.6,2.0,greenfield,non-agrivoltaic,-0.498585
985,38.20999908,-103.7460022,41520,unknown,,180,20.0,2.0,2.0,greenfield,non-agrivoltaic,-0.493868
986,40.31740189,-104.7720032,97071,unknown,,180,20.0,4.8,5.0,greenfield,non-agrivoltaic,-0.416405
987,39.89749908,-104.6660004,109379,unknown,single-axis,180,20.0,9.0,11.8,greenfield,non-agrivoltaic,0.891382
988,39.75220108,-104.6679993,31606,unknown,,180,25.0,1.5,2.0,greenfield,non-agrivoltaic,-0.143345
989,39.24610138,-106.875,87183,unknown,,180,25.0,5.0,6.0,greenfield,non-agrivoltaic,-0.0147857
990,39.72779846,-105.112999,31427,unknown,,180,20.0,1.5,2.0,greenfield,non-agrivoltaic,-0.134983
991,39.75220108,-104.6660004,31828,unknown,,180,20.0,1.5,2.0,greenfield,non-agrivoltaic,-0.153584
992,39.75019836,-104.6679993,32215,unknown,,180,20.0,1.5,2.0,greenfield,non-agrivoltaic,-0.171096
993,39.75030136,-104.6660004,31491,unknown,,180,20.0,1.5,2.0,greenfield,non-agrivoltaic,-0.137984
994,38.81529999,-106.1100006,56303,c-si,single-axis,180,30.0,2.0,2.7,greenfield,non-agrivoltaic,-0.49885
995,37.68909836,-105.8759995,246044,combination,combination,180,25.0,6.9,9.2,greenfield,non-agrivoltaic,-0.743902
996,39.90090179,-104.6600037,32755,c-si,single-axis,180,30.0,1.5,2.0,greenfield,non-agrivoltaic,-0.19484
997,38.207901,-104.5630035,1233591,c-si,single-axis,180,20.0,120.0,150.0,greenfield,non-agrivoltaic,1.20954
998,39.78919983,-104.5920029,227189,c-si,single-axis,180,25.0,3.0,3.8,greenfield,non-agrivoltaic,-1.22332
999,40.57759857,-104.8960037,56437,thin-film,single-axis,180,25.0,4.0,5.5,greenfield,non-agrivoltaic,0.649466
1000,39.98210144,-105.060997,41595,thin-film,single-axis,180,25.0,1.6,2.0,greenfield,non-agrivoltaic,-0.495883
1001,40.0909996,-105.1910019,128698,c-si,single-axis,180,,8.1,9.7,greenfield,non-agrivoltaic,0.137154
